2020/11/21,07:01:30,0.001213440322317183,0.5597867965698242,0.002331022871658206,100,0.002331022871658206,0.8531060218811035,0.002514489693567157,100,0.003124338574707508,0.8626633286476135,0.001041920273564756,100,0.001041920273564756,0.6081423759460449,0.0006738490774296224,100
2020/11/21,07:01:40,0.001213440322317183,0.5091556906700134,0.002331022871658206,100,0.002331022871658206,0.6287361979484558,0.002514489693567157,100,0.003124338574707508,0.7707309126853943,0.001041920273564756,100,0.001041920273564756,0.6081423759460449,0.0006738490774296224,100
2020/11/21,07:01:50,0.001213440322317183,0.744448184967041,0.002331022871658206,100,0.002331022871658206,1.5157480239868164,0.003922489937394857,100,0.003953779116272926,0.8420695662498474,0.001041920273564756,100,0.001041920273564756,0.5828837156295776,0.0013351825764402747,100
2020/11/21,07:02:00,0.0020178493577986956,1.0804340839385986,0.0025520361959934235,100,0.0025520361959934235,1.0746314525604248,0.003922489937394857,100,0.003953779116272926,1.4916270971298218,0.0015533515252172947,100,0.0015533515252172947,0.5828837156295776,0.0013351825764402747,100
2020/11/21,07:02:10,0.0020178493577986956,0.7840428948402405,0.0025520361959934235,100,0.0025520361959934235,0.8508304357528687,0.003922489937394857,100,0.003953779116272926,1.0833922624588013,0.0015533515252172947,100,0.0015533515252172947,0.5264499187469482,0.0013351825764402747,100
2020/11/21,07:02:20,0.0020178493577986956,1.2343754768371582,0.0025520361959934235,100,0.0025520361959934235,0.611441969871521,0.003922489937394857,100,0.003953779116272926,1.492651104927063,0.0015533515252172947,100,0.0015533515252172947,3.497074842453003,0.0013351825764402747,100
2020/11/21,07:02:30,0.0020178493577986956,0.6910864114761353,0.0025520361959934235,100,0.0025520361959934235,0.611441969871521,0.003922489937394857,100,0.003953779116272926,0.6765228509902954,0.0015533515252172947,100,0.0015533515252172947,0.6202028393745422,0.0013351825764402747,100
2020/11/21,07:02:40,0.0020178493577986956,0.9692731499671936,0.0025520361959934235,100,0.0025520361959934235,0.8715380430221558,0.003922489937394857,100,0.003953779116272926,1.0886261463165283,0.0015533515252172947,100,0.0015533515252172947,0.2564551830291748,0.0013351825764402747,100
2020/11/21,07:02:50,0.0020178493577986956,0.931043803691864,0.0025520361959934235,100,0.0025520361959934235,1.1691807508468628,0.003922489937394857,100,0.003953779116272926,1.0886261463165283,0.0015533515252172947,100,0.0015533515252172947,0.5264499187469482,0.0003777423407882452,100
2020/11/21,07:03:00,0.0023691384121775627,1.0963629484176636,0.0026032363530248404,100,0.0026032363530248404,0.9077193737030029,0.004693050403147936,100,0.004005832131952047,1.2241355180740356,0.0009975469438359141,100,0.0009975469438359141,0.5264499187469482,0.0003777423407882452,100
2020/11/21,07:03:10,0.0023691384121775627,0.6715166568756104,0.0026032363530248404,100,0.0026032363530248404,1.3896821737289429,0.004693050403147936,100,0.004005832131952047,1.0699665546417236,0.0009975469438359141,100,0.0009975469438359141,0.5264499187469482,0.0003777423407882452,100
2020/11/21,07:03:20,0.0023691384121775627,1.126286506652832,0.0026032363530248404,100,0.0026032363530248404,1.3896821737289429,0.004693050403147936,100,0.004005832131952047,1.0800927877426147,0.0009975469438359141,100,0.0009975469438359141,0.4377032220363617,0.0003777423407882452,100
2020/11/21,07:03:30,0.0023691384121775627,0.9783753752708435,0.0026032363530248404,100,0.0026032363530248404,1.3896821737289429,0.004693050403147936,100,0.004005832131952047,1.401515007019043,0.0009975469438359141,100,0.0009975469438359141,0.6404553055763245,0.0003777423407882452,100
2020/11/21,07:03:40,0.0023691384121775627,0.4540872275829315,0.0026032363530248404,100,0.0026032363530248404,1.3896821737289429,0.004693050403147936,100,0.004005832131952047,1.401515007019043,0.0009975469438359141,100,0.0009975469438359141,0.6404553055763245,0.0003777423407882452,100
2020/11/21,07:03:50,0.0023691384121775627,0.9781478047370911,0.0026032363530248404,100,0.0026032363530248404,1.3896821737289429,0.004693050403147936,100,0.004005832131952047,1.407090187072754,0.0009975469438359141,100,0.0009975469438359141,0.5201921463012695,0.0003777423407882452,100
2020/11/21,07:04:00,0.0023691384121775627,0.6703788638114929,0.0026032363530248404,100,0.0026032363530248404,1.210937261581421,0.004039396531879902,100,0.003599361050873995,1.407090187072754,0.002024960471317172,100,0.002024960471317172,0.5201921463012695,0.0006968890666030347,100
2020/11/21,07:04:10,0.0020357694011181593,1.0150117874145508,0.0030213696882128716,100,0.0030213696882128716,1.210937261581421,0.004039396531879902,100,0.003599361050873995,1.3269906044006348,0.002024960471317172,100,0.002024960471317172,0.7718686461448669,0.0006968890666030347,100
2020/11/21,07:04:20,0.0020357694011181593,0.9912322759628296,0.0030213696882128716,100,0.0030213696882128716,1.210937261581421,0.004039396531879902,100,0.003599361050873995,1.7756165266036987,0.002024960471317172,100,0.002024960471317172,0.7718686461448669,0.0006968890666030347,100
2020/11/21,07:04:30,0.0020357694011181593,0.6888108849525452,0.0030213696882128716,100,0.0030213696882128716,1.0989798307418823,0.004039396531879902,100,0.003599361050873995,1.7756165266036987,0.002024960471317172,100,0.002024960471317172,0.7718686461448669,0.0006968890666030347,100
2020/11/21,07:04:40,0.0020357694011181593,1.1587132215499878,0.0030213696882128716,100,0.0030213696882128716,0.995100736618042,0.004039396531879902,100,0.003599361050873995,1.7406867742538452,0.002024960471317172,100,0.002024960471317172,0.7718686461448669,0.0006968890666030347,100
2020/11/21,07:04:50,0.0020357694011181593,0.536917507648468,0.0030213696882128716,100,0.0030213696882128716,0.995100736618042,0.004039396531879902,100,0.003599361050873995,0.7146384119987488,0.002024960471317172,100,0.002024960471317172,0.7718686461448669,0.0006968890666030347,100
2020/11/21,07:05:00,0.0020357694011181593,1.0445940494537354,0.0030213696882128716,100,0.0030213696882128716,1.1220767498016357,0.004039396531879902,100,0.003599361050873995,1.0953389406204224,0.002024960471317172,100,0.002024960471317172,0.7057637572288513,0.000766862416639924,100
2020/11/21,07:05:10,0.0029053164180368185,0.9747344851493835,0.003774863202124834,100,0.003774863202124834,0.5835663676261902,0.0040587387047708035,100,0.0028580985963344574,1.4974297285079956,0.0039711301214993,100,0.0039711301214993,0.6751575469970703,0.000766862416639924,100
2020/11/21,07:05:20,0.0029053164180368185,0.9961247444152832,0.003774863202124834,100,0.003774863202124834,0.6479646563529968,0.0040587387047708035,100,0.0028580985963344574,1.4974297285079956,0.0039711301214993,100,0.0039711301214993,0.6751575469970703,0.000766862416639924,100
2020/11/21,07:05:30,0.0029053164180368185,0.9287682771682739,0.003774863202124834,100,0.003774863202124834,0.8594775795936584,0.0040587387047708035,100,0.0028580985963344574,1.4974297285079956,0.0039711301214993,100,0.0039711301214993,0.6751575469970703,0.000766862416639924,100
2020/11/21,07:05:40,0.0029053164180368185,0.4866276979446411,0.003774863202124834,100,0.003774863202124834,1.213667869567871,0.0040587387047708035,100,0.0028580985963344574,1.4974297285079956,0.0039711301214993,100,0.0039711301214993,0.6751575469970703,0.000766862416639924,100
2020/11/21,07:05:50,0.0029053164180368185,1.0049993991851807,0.003774863202124834,100,0.003774863202124834,1.213667869567871,0.0040587387047708035,100,0.0028580985963344574,1.4974297285079956,0.0039711301214993,100,0.0039711301214993,0.6751575469970703,0.000766862416639924,100
2020/11/21,07:06:00,0.0029053164180368185,0.6116694808006287,0.003774863202124834,100,0.003774863202124834,1.213667869567871,0.0040587387047708035,100,0.0028580985963344574,1.4974297285079956,0.0039711301214993,100,0.0039711301214993,0.6751575469970703,0.0005993245868012309,100
2020/11/21,07:06:10,0.002499982947483659,1.5548875331878662,0.0025383830070495605,100,0.0025383830070495605,1.213667869567871,0.004171094391494989,100,0.0037532455753535032,0.8941798210144043,0.0013986136764287949,100,0.0013986136764287949,0.6486473083496094,0.0005993245868012309,100
2020/11/21,07:06:20,0.002499982947483659,1.1051238775253296,0.0025383830070495605,100,0.0025383830070495605,1.213667869567871,0.004171094391494989,100,0.0037532455753535032,0.8161282539367676,0.0013986136764287949,100,0.0013986136764287949,0.6486473083496094,0.0005993245868012309,100
2020/11/21,07:06:30,0.002499982947483659,1.166563868522644,0.0025383830070495605,100,0.0025383830070495605,1.213667869567871,0.004171094391494989,100,0.0037532455753535032,1.820558786392212,0.0013986136764287949,100,0.0013986136764287949,0.6486473083496094,0.0005993245868012309,100
2020/11/21,07:06:40,0.002499982947483659,0.8401353359222412,0.0025383830070495605,100,0.0025383830070495605,0.9111326932907104,0.004171094391494989,100,0.0037532455753535032,1.17714524269104,0.0013986136764287949,100,0.0013986136764287949,0.6486473083496094,0.0005993245868012309,100
2020/11/21,07:06:50,0.002499982947483659,1.3118581771850586,0.0025383830070495605,100,0.0025383830070495605,2.776064872741699,0.004171094391494989,100,0.0037532455753535032,2.255417585372925,0.0013986136764287949,100,0.0013986136764287949,0.6486473083496094,0.0005993245868012309,100
2020/11/21,07:07:00,0.002499982947483659,1.2049070596694946,0.0025383830070495605,100,0.0025383830070495605,0.9325229525566101,0.004171094391494989,100,0.0037532455753535032,2.104093074798584,0.0013986136764287949,100,0.0013986136764287949,0.6486473083496094,0.0005993245868012309,100
2020/11/21,07:07:10,0.002499982947483659,1.2049070596694946,0.0025383830070495605,100,0.0025383830070495605,0.9325229525566101,0.0024590229149907827,100,0.0017325516091659665,1.0783860683441162,0.0006860801950097084,100,0.0006860801950097084,0.6486473083496094,0.0003393423103261739,100
2020/11/21,07:07:20,0.0021953429095447063,1.0987522602081299,0.0023625963367521763,100,0.0023625963367521763,1.5156341791152954,0.0024590229149907827,100,0.0017325516091659665,0.7657246589660645,0.0006860801950097084,100,0.0006860801950097084,0.25486230850219727,0.0003393423103261739,100
2020/11/21,07:07:30,0.0021953429095447063,1.0237727165222168,0.0023625963367521763,100,0.0023625963367521763,1.5156341791152954,0.0024590229149907827,100,0.0017325516091659665,2.1830549240112305,0.0006860801950097084,100,0.0006860801950097084,0.25486230850219727,0.0003393423103261739,100
2020/11/21,07:07:40,0.0021953429095447063,1.0126224756240845,0.0023625963367521763,100,0.0023625963367521763,0.5073352456092834,0.0024590229149907827,100,0.0017325516091659665,0.7850669026374817,0.0006860801950097084,100,0.0006860801950097084,0.25486230850219727,0.0003393423103261739,100
2020/11/21,07:07:50,0.0021953429095447063,1.1551860570907593,0.0023625963367521763,100,0.0023625963367521763,1.5180234909057617,0.0024590229149907827,100,0.0017325516091659665,0.9570989608764648,0.0006860801950097084,100,0.0006860801950097084,0.25486230850219727,0.0003393423103261739,100
2020/11/21,07:08:00,0.0021953429095447063,1.4514635801315308,0.0023625963367521763,100,0.0023625963367521763,1.5180234909057617,0.0024590229149907827,100,0.0017325516091659665,2.4167544841766357,0.0006860801950097084,100,0.0006860801950097084,0.33280009031295776,0.0003393423103261739,100
2020/11/21,07:08:10,0.0021953429095447063,1.078841209411621,0.0023625963367521763,100,0.0023625963367521763,1.5180234909057617,0.0024590229149907827,100,0.0017325516091659665,1.1393710374832153,0.00110933359246701,100,0.00110933359246701,0.37626323103904724,0.0005358934868127108,100
2020/11/21,07:08:20,0.00317525421269238,0.4827592372894287,0.002357760677114129,100,0.002357760677114129,1.5143826007843018,0.004122170154005289,100,0.0029090142343193293,0.7666348814964294,0.00110933359246701,100,0.00110933359246701,0.37626323103904724,0.0005358934868127108,100
2020/11/21,07:08:30,0.00317525421269238,0.8903113603591919,0.002357760677114129,100,0.002357760677114129,0.4972090423107147,0.004122170154005289,100,0.0029090142343193293,1.1233283281326294,0.00110933359246701,100,0.00110933359246701,0.3948090076446533,0.0005358934868127108,100
2020/11/21,07:08:40,0.00317525421269238,0.9020304679870605,0.002357760677114129,100,0.002357760677114129,0.536917507648468,0.004122170154005289,100,0.0029090142343193293,1.1169567108154297,0.00110933359246701,100,0.00110933359246701,0.3948090076446533,0.0005358934868127108,100
2020/11/21,07:08:50,0.00317525421269238,0.6010881662368774,0.002357760677114129,100,0.002357760677114129,1.0382225513458252,0.004122170154005289,100,0.0029090142343193293,1.1046687364578247,0.00110933359246701,100,0.00110933359246701,0.6203166246414185,0.0005358934868127108,100
2020/11/21,07:09:00,0.00317525421269238,1.2202670574188232,0.002357760677114129,100,0.002357760677114129,1.1910260915756226,0.004122170154005289,100,0.0029090142343193293,1.1046687364578247,0.00110933359246701,100,0.00110933359246701,0.6203166246414185,0.0005358934868127108,100
2020/11/21,07:09:10,0.00317525421269238,1.2008110284805298,0.002357760677114129,100,0.002357760677114129,1.1910260915756226,0.004122170154005289,100,0.0029090142343193293,1.2082065343856812,0.00110933359246701,100,0.00110933359246701,0.5868659615516663,0.0009275735937990248,100
2020/11/21,07:09:20,0.0013587914872914553,0.9527753591537476,0.0027155918069183826,100,0.0027155918069183826,1.1025069952011108,0.0020036271307617426,100,0.003603912191465497,1.2082065343856812,0.001119858119636774,100,0.001119858119636774,0.5868659615516663,0.0009275735937990248,100
2020/11/21,07:09:30,0.0013587914872914553,0.6783432960510254,0.0027155918069183826,100,0.0027155918069183826,1.028551459312439,0.0020036271307617426,100,0.003603912191465497,0.7720962166786194,0.001119858119636774,100,0.001119858119636774,0.5868659615516663,0.0009275735937990248,100
2020/11/21,07:09:40,0.0013587914872914553,0.528156578540802,0.0027155918069183826,100,0.0027155918069183826,1.2515559196472168,0.0020036271307617426,100,0.003603912191465497,0.767317533493042,0.001119858119636774,100,0.001119858119636774,0.5868659615516663,0.0009275735937990248,100
2020/11/21,07:09:50,0.0013587914872914553,0.8843949437141418,0.0027155918069183826,100,0.0027155918069183826,1.2515559196472168,0.0020036271307617426,100,0.003603912191465497,1.825223684310913,0.001119858119636774,100,0.001119858119636774,0.5868659615516663,0.0009275735937990248,100
2020/11/21,07:10:00,0.0013587914872914553,1.271808385848999,0.0027155918069183826,100,0.0027155918069183826,1.2515559196472168,0.0020036271307617426,100,0.003603912191465497,0.9908909201622009,0.001119858119636774,100,0.001119858119636774,1.3762563467025757,0.0009275735937990248,100
2020/11/21,07:10:10,0.0013587914872914553,1.0103470087051392,0.0027155918069183826,100,0.0027155918069183826,1.1573479175567627,0.0020036271307617426,100,0.003603912191465497,1.8860948085784912,0.001119858119636774,100,0.001119858119636774,1.3762563467025757,0.0009275735937990248,100
2020/11/21,07:10:20,0.0013587914872914553,1.3643096685409546,0.0027155918069183826,100,0.0027155918069183826,1.1573479175567627,0.0031803741585463285,100,0.003081671893596649,1.8344396352767944,0.0019197161309421062,100,0.0019197161309421062,0.29730141162872314,0.0007341513410210609,100
2020/11/21,07:10:30,0.0027019386179745197,0.9392358064651489,0.0023648717906326056,100,0.0023648717906326056,0.59039306640625,0.0031803741585463285,100,0.003081671893596649,2.3838727474212646,0.0019197161309421062,100,0.0019197161309421062,0.29730141162872314,0.0007341513410210609,100
2020/11/21,07:10:40,0.0027019386179745197,0.7757371068000793,0.0023648717906326056,100,0.0023648717906326056,0.5305459499359131,0.0031803741585463285,100,0.003081671893596649,1.3024145364761353,0.0019197161309421062,100,0.0019197161309421062,0.29730141162872314,0.0007341513410210609,100
2020/11/21,07:10:50,0.0027019386179745197,0.5051735043525696,0.0023648717906326056,100,0.0023648717906326056,0.6634384393692017,0.0031803741585463285,100,0.003081671893596649,1.3024145364761353,0.0019197161309421062,100,0.0019197161309421062,0.5538703799247742,0.0007341513410210609,100
2020/11/21,07:11:00,0.0027019386179745197,1.1613301038742065,0.0023648717906326056,100,0.0023648717906326056,1.690169334411621,0.0031803741585463285,100,0.003081671893596649,0.7773299813270569,0.0019197161309421062,100,0.0019197161309421062,1.077362060546875,0.0007341513410210609,100
2020/11/21,07:11:10,0.0027019386179745197,1.1740732192993164,0.0023648717906326056,100,0.0023648717906326056,0.5704819560050964,0.0031803741585463285,100,0.003081671893596649,1.7406867742538452,0.0019197161309421062,100,0.0019197161309421062,1.077362060546875,0.0007341513410210609,100
2020/11/21,07:11:20,0.0027019386179745197,0.7277228832244873,0.0023648717906326056,100,0.0023648717906326056,1.3731844425201416,0.0031803741585463285,100,0.003081671893596649,1.6700307130813599,0.001576391514390707,100,0.001576391514390707,1.077362060546875,0.0004920890205539763,100
2020/11/21,07:11:30,0.002517049666494131,0.9217140674591064,0.0025161963421851397,100,0.0025161963421851397,1.4779736995697021,0.0049331216141581535,100,0.004208925645798445,1.334841251373291,0.001576391514390707,100,0.001576391514390707,1.077362060546875,0.0004920890205539763,100
2020/11/21,07:11:40,0.002517049666494131,0.46614769101142883,0.0025161963421851397,100,0.0025161963421851397,1.4779736995697021,0.0049331216141581535,100,0.004208925645798445,1.308444857597351,0.001576391514390707,100,0.001576391514390707,1.077362060546875,0.0004920890205539763,100
2020/11/21,07:11:50,0.002517049666494131,0.7510473132133484,0.0025161963421851397,100,0.0025161963421851397,0.47433969378471375,0.0049331216141581535,100,0.004208925645798445,1.120939016342163,0.001576391514390707,100,0.001576391514390707,1.077362060546875,0.0004920890205539763,100
2020/11/21,07:12:00,0.002517049666494131,0.8584535717964172,0.0025161963421851397,100,0.0025161963421851397,1.1790794134140015,0.0049331216141581535,100,0.004208925645798445,1.120939016342163,0.001576391514390707,100,0.001576391514390707,1.077362060546875,0.0004920890205539763,100
2020/11/21,07:12:10,0.002517049666494131,1.3812626600265503,0.0025161963421851397,100,0.0025161963421851397,1.1163878440856934,0.0049331216141581535,100,0.004208925645798445,1.5898172855377197,0.001576391514390707,100,0.001576391514390707,1.3096963167190552,0.0004920890205539763,100
2020/11/21,07:12:20,0.002517049666494131,1.4623862504959106,0.0025161963421851397,100,0.0025161963421851397,1.1031895875930786,0.0049331216141581535,100,0.004208925645798445,1.5898172855377197,0.001576391514390707,100,0.001576391514390707,1.3096963167190552,0.0012774403439834714,100
2020/11/21,07:12:30,0.0024888894986361265,0.6281672716140747,0.0038695833645761013,100,0.0038695833645761013,1.1031895875930786,0.006035628262907267,100,0.003916232381016016,1.5898172855377197,0.0013036092277616262,100,0.0013036092277616262,1.3096963167190552,0.0012774403439834714,100
2020/11/21,07:12:40,0.0024888894986361265,0.6281672716140747,0.0038695833645761013,100,0.0038695833645761013,1.1392571926116943,0.006035628262907267,100,0.003916232381016016,1.5898172855377197,0.0013036092277616262,100,0.0013036092277616262,0.31357163190841675,0.0012774403439834714,100
2020/11/21,07:12:50,0.0024888894986361265,3.020800828933716,0.0038695833645761013,100,0.0038695833645761013,1.1540483236312866,0.006035628262907267,100,0.003916232381016016,1.5898172855377197,0.0013036092277616262,100,0.0013036092277616262,1.349063515663147,0.0012774403439834714,100
2020/11/21,07:13:00,0.0024888894986361265,0.5690028071403503,0.0038695833645761013,100,0.0038695833645761013,0.6203166246414185,0.006035628262907267,100,0.003916232381016016,1.5898172855377197,0.0013036092277616262,100,0.0013036092277616262,0.2731805145740509,0.0012774403439834714,100
2020/11/21,07:13:10,0.0024888894986361265,1.0662118196487427,0.0038695833645761013,100,0.0038695833645761013,0.8684660196304321,0.006035628262907267,100,0.003916232381016016,1.5505640506744385,0.0013036092277616262,100,0.0013036092277616262,1.5618280172348022,0.0012774403439834714,100
2020/11/21,07:13:20,0.0024888894986361265,1.0516482591629028,0.0038695833645761013,100,0.0038695833645761013,2.1642816066741943,0.006035628262907267,100,0.003916232381016016,0.9056713581085205,0.0013036092277616262,100,0.0013036092277616262,1.5411204099655151,0.0012774403439834714,100
2020/11/21,07:13:30,0.0024888894986361265,0.6092801690101624,0.002586454153060913,100,0.0038695833645761013,1.252921223640442,0.006035628262907267,100,0.003916232381016016,1.8246546983718872,0.0014754137955605984,100,0.0014754137955605984,0.6825531125068665,0.0010274136438965797,100
2020/11/21,07:13:40,0.00267406296916306,0.8424109220504761,0.002586454153060913,100,0.002586454153060913,1.252921223640442,0.004285156726837158,100,0.0022465428337454796,0.8161282539367676,0.0014754137955605984,100,0.0014754137955605984,0.6825531125068665,0.0010274136438965797,100
2020/11/21,07:13:50,0.00267406296916306,1.0268447399139404,0.002586454153060913,100,0.002586454153060913,1.252921223640442,0.004285156726837158,100,0.0022465428337454796,1.4576075077056885,0.0014754137955605984,100,0.0014754137955605984,0.6825531125068665,0.0010274136438965797,100
2020/11/21,07:14:00,0.00267406296916306,1.0670082569122314,0.002586454153060913,100,0.002586454153060913,1.252921223640442,0.004285156726837158,100,0.0022465428337454796,1.4576075077056885,0.0014754137955605984,100,0.0014754137955605984,0.6825531125068665,0.0010274136438965797,100
2020/11/21,07:14:10,0.00267406296916306,0.4425956904888153,0.002586454153060913,100,0.002586454153060913,1.252921223640442,0.004285156726837158,100,0.0022465428337454796,1.4576075077056885,0.0014754137955605984,100,0.0014754137955605984,0.6825531125068665,0.0010274136438965797,100
2020/11/21,07:14:20,0.00267406296916306,1.2583825588226318,0.002586454153060913,100,0.002586454153060913,1.2336927652359009,0.004285156726837158,100,0.0022465428337454796,1.4576075077056885,0.0014754137955605984,100,0.0014754137955605984,0.6825531125068665,0.0010274136438965797,100
2020/11/21,07:14:30,0.00267406296916306,1.029916763305664,0.002586454153060913,100,0.002586454153060913,0.6970028877258301,0.004285156726837158,100,0.0022465428337454796,1.6436342000961304,0.0017058138037100434,100,0.0017058138037100434,0.5461335182189941,0.0007941691437736154,100
2020/11/21,07:14:40,0.0029997520614415407,0.7848393321037292,0.0019689251203089952,100,0.0019689251203089952,0.6970028877258301,0.002786418655887246,100,0.0019470227416604757,1.4200608730316162,0.0017058138037100434,100,0.0017058138037100434,0.5461335182189941,0.0007941691437736154,100
2020/11/21,07:14:50,0.0029997520614415407,1.0414083003997803,0.0019689251203089952,100,0.0019689251203089952,0.7155486345291138,0.002786418655887246,100,0.0019470227416604757,1.4200608730316162,0.0017058138037100434,100,0.0017058138037100434,0.6261193156242371,0.0007941691437736154,100
2020/11/21,07:15:00,0.0029997520614415407,0.6055254936218262,0.0019689251203089952,100,0.0019689251203089952,0.7155486345291138,0.002786418655887246,100,0.0019470227416604757,1.4200608730316162,0.0017058138037100434,100,0.0017058138037100434,0.6261193156242371,0.0007941691437736154,100
2020/11/21,07:15:10,0.0029997520614415407,1.3671541213989258,0.0019689251203089952,100,0.0019689251203089952,0.997831404209137,0.002786418655887246,100,0.0019470227416604757,1.4200608730316162,0.0017058138037100434,100,0.0017058138037100434,0.6161068677902222,0.0007941691437736154,100
2020/11/21,07:15:20,0.0029997520614415407,0.9506136178970337,0.0019689251203089952,100,0.0019689251203089952,1.1219630241394043,0.002786418655887246,100,0.0019470227416604757,1.4200608730316162,0.0017058138037100434,100,0.0017058138037100434,0.6161068677902222,0.0007941691437736154,100
2020/11/21,07:15:30,0.0029997520614415407,1.0670082569122314,0.0019689251203089952,100,0.0019689251203089952,1.2607718706130981,0.002786418655887246,100,0.0019470227416604757,1.4200608730316162,0.0017058138037100434,100,0.0017058138037100434,0.6161068677902222,0.0005188268260098994,100
2020/11/21,07:15:40,0.0013693158980458975,1.0525585412979126,0.0017982582794502378,100,0.0017982582794502378,1.1362990140914917,0.006849139928817749,100,0.001723164925351739,1.6208786964416504,0.0011517158709466457,100,0.0011517158709466457,0.41460633277893066,0.0005188268260098994,100
2020/11/21,07:15:50,0.0013693158980458975,1.0871469974517822,0.0017982582794502378,100,0.0017982582794502378,1.1362990140914917,0.006849139928817749,100,0.001723164925351739,1.6208786964416504,0.0011517158709466457,100,0.0011517158709466457,0.41460633277893066,0.0005188268260098994,100
2020/11/21,07:16:00,0.0013693158980458975,0.988160252571106,0.0017982582794502378,100,0.0017982582794502378,1.1362990140914917,0.006849139928817749,100,0.001723164925351739,1.6208786964416504,0.0011517158709466457,100,0.0011517158709466457,0.5860695242881775,0.0005188268260098994,100
2020/11/21,07:16:10,0.0013693158980458975,0.9760998487472534,0.0017982582794502378,100,0.0017982582794502378,1.1620128154754639,0.006849139928817749,100,0.001723164925351739,2.7072291374206543,0.0011517158709466457,100,0.0011517158709466457,0.5860695242881775,0.0005188268260098994,100
2020/11/21,07:16:20,0.0013693158980458975,0.9453798532485962,0.0017982582794502378,100,0.0017982582794502378,1.044480323791504,0.006849139928817749,100,0.001723164925351739,1.4727399349212646,0.0011517158709466457,100,0.0011517158709466457,0.48537614941596985,0.0005188268260098994,100
2020/11/21,07:16:30,0.0013693158980458975,0.6938170790672302,0.0017982582794502378,100,0.0017982582794502378,1.3851310014724731,0.006849139928817749,100,0.001723164925351739,1.4727399349212646,0.0011517158709466457,100,0.0011517158709466457,0.48537614941596985,0.0007406935328617692,100
2020/11/21,07:16:40,0.0013693158980458975,0.9762136340141296,0.0016770849470049143,100,0.0016770849470049143,1.1617852449417114,0.006849139928817749,100,0.001723164925351739,1.4138031005859375,0.0007350046653300524,100,0.0007350046653300524,0.48537614941596985,0.0007406935328617692,100
2020/11/21,07:16:50,0.002150116255506873,1.2087754011154175,0.0016770849470049143,100,0.0016770849470049143,1.2842100858688354,0.001723164925351739,100,0.0021424361038953066,1.4138031005859375,0.0007350046653300524,100,0.0007350046653300524,0.48537614941596985,0.0007406935328617692,100
2020/11/21,07:17:00,0.002150116255506873,0.9793993830680847,0.0016770849470049143,100,0.0016770849470049143,1.2842100858688354,0.001723164925351739,100,0.0021424361038953066,1.4138031005859375,0.0007350046653300524,100,0.0007350046653300524,0.6694686412811279,0.0007406935328617692,100
2020/11/21,07:17:10,0.002150116255506873,0.9688180685043335,0.0016770849470049143,100,0.0016770849470049143,1.2842100858688354,0.001723164925351739,100,0.0021424361038953066,1.3744359016418457,0.0007350046653300524,100,0.0007350046653300524,0.6694686412811279,0.0007406935328617692,100
2020/11/21,07:17:20,0.002150116255506873,0.7421726584434509,0.0016770849470049143,100,0.0016770849470049143,1.2842100858688354,0.001723164925351739,100,0.0021424361038953066,1.5537497997283936,0.0007350046653300524,100,0.0007350046653300524,0.6694686412811279,0.0007406935328617692,100
2020/11/21,07:17:30,0.002150116255506873,1.0956803560256958,0.0016770849470049143,100,0.0016770849470049143,1.2381300926208496,0.001723164925351739,100,0.0021424361038953066,0.8392251133918762,0.0007350046653300524,100,0.0007350046653300524,0.940714955329895,0.0007406935328617692,100
2020/11/21,07:17:40,0.002150116255506873,0.9636980295181274,0.0016770849470049143,100,0.0016770849470049143,1.2381300926208496,0.001723164925351739,100,0.0021424361038953066,0.9005513787269592,0.0011104714358225465,100,0.0011104714358225465,0.940714955329895,0.00046876457054167986,100
2020/11/21,07:17:50,0.002247680677101016,0.8247753381729126,0.0022363029420375824,100,0.0022363029420375824,1.1678154468536377,0.005605832673609257,100,0.004180765710771084,1.5654689073562622,0.0011104714358225465,100,0.0011104714358225465,0.940714955329895,0.00046876457054167986,100
2020/11/21,07:18:00,0.002247680677101016,1.3775079250335693,0.0022363029420375824,100,0.0022363029420375824,0.9924838542938232,0.005605832673609257,100,0.004180765710771084,1.5654689073562622,0.0011104714358225465,100,0.0011104714358225465,0.5280427932739258,0.00046876457054167986,100
2020/11/21,07:18:10,0.002247680677101016,1.3775079250335693,0.0022363029420375824,100,0.0022363029420375824,1.094770073890686,0.005605832673609257,100,0.004180765710771084,1.5654689073562622,0.0011104714358225465,100,0.0011104714358225465,0.5280427932739258,0.00046876457054167986,100
2020/11/21,07:18:20,0.002247680677101016,1.1407363414764404,0.0022363029420375824,100,0.0022363029420375824,1.2382439374923706,0.005605832673609257,100,0.004180765710771084,1.5654689073562622,0.0011104714358225465,100,0.0011104714358225465,0.5280427932739258,0.00046876457054167986,100
2020/11/21,07:18:30,0.002247680677101016,1.1252624988555908,0.0022363029420375824,100,0.0022363029420375824,1.2382439374923706,0.005605832673609257,100,0.004180765710771084,1.5919791460037231,0.0011104714358225465,100,0.0011104714358225465,0.5280427932739258,0.00046876457054167986,100
2020/11/21,07:18:40,0.002247680677101016,0.5295219421386719,0.0022363029420375824,100,0.0022363029420375824,0.5530739426612854,0.005605832673609257,100,0.004180765710771084,1.5919791460037231,0.0011104714358225465,100,0.0011104714358225465,0.5280427932739258,0.0005944890435785055,100
