2020/09/17,11:50:10,0.0009116431465372443,0.1740797460079193,0.003323728684335947,100,0.0025452051777392626,0.654335081577301,0.0011841405648738146,100,0.0010965317487716675,0.6225911378860474,0.0008106654859147966,100,0.0008106654859147966,0.4653504490852356,0.0014276246074587107,100
2020/09/17,11:50:20,0.0009116431465372443,0.1740797460079193,0.003323728684335947,100,0.0025452051777392626,1.2173067331314087,0.0011841405648738146,100,0.0010965317487716675,0.7373927235603333,0.0008106654859147966,100,0.0008106654859147966,0.4653504490852356,0.0014276246074587107,100
2020/09/17,11:50:30,0.0009116431465372443,0.1740797460079193,0.003323728684335947,100,0.0025452051777392626,1.0860073566436768,0.0011841405648738146,100,0.0010965317487716675,0.7373927235603333,0.0008106654859147966,100,0.0008106654859147966,0.657065749168396,0.0010439095785841346,100
2020/09/17,11:50:40,0.000685794570017606,0.1740797460079193,0.003323728684335947,100,0.0025452051777392626,1.4544192552566528,0.002266450086608529,100,0.0012993403943255544,1.0040874481201172,0.0008106654859147966,100,0.0008106654859147966,0.657065749168396,0.0010439095785841346,100
2020/09/17,11:50:50,0.000685794570017606,0.5443121194839478,0.003323728684335947,100,0.0025452051777392626,3.0392277240753174,0.002266450086608529,100,0.0012993403943255544,0.6117822527885437,0.0008106654859147966,100,0.0008106654859147966,1.8986071348190308,0.0010439095785841346,100
2020/09/17,11:51:00,0.000685794570017606,0.5443121194839478,0.002492014318704605,100,0.0018653840525075793,0.868578314781189,0.002266450086608529,100,0.0012993403943255544,0.42848649621009827,0.0008462209952995181,100,0.0008462209952995181,0.6690123677253723,0.0010439095785841346,100
2020/09/17,11:51:10,0.000685794570017606,0.5443121194839478,0.002492014318704605,100,0.0018653840525075793,0.6712879538536072,0.002266450086608529,100,0.0012993403943255544,0.4767282009124756,0.0008462209952995181,100,0.0008462209952995181,0.6690123677253723,0.0010439095785841346,100
2020/09/17,11:51:20,0.000685794570017606,0.5443121194839478,0.002492014318704605,100,0.0018653840525075793,0.7449020743370056,0.002266450086608529,100,0.0012993403943255544,0.4767282009124756,0.0008462209952995181,100,0.0008462209952995181,0.6690123677253723,0.0010439095785841346,100
2020/09/17,11:51:30,0.000685794570017606,0.5443121194839478,0.002492014318704605,100,0.0018653840525075793,1.5175658464431763,0.002266450086608529,100,0.0012993403943255544,1.6958553791046143,0.0008462209952995181,100,0.0008462209952995181,0.6690123677253723,0.0010439095785841346,100
2020/09/17,11:51:40,0.000685794570017606,0.5443121194839478,0.002492014318704605,100,0.0018653840525075793,1.4849116802215576,0.0009107898222282529,100,0.001931375009007752,0.5292934775352478,0.0008462209952995181,100,0.0008462209952995181,0.6690123677253723,0.0019128861604258418,100
2020/09/17,11:51:50,0.00042069272603839636,0.5443121194839478,0.002492014318704605,100,0.0018653840525075793,0.8796147704124451,0.0009107898222282529,100,0.001931375009007752,0.3852510154247284,0.0008462209952995181,100,0.0008462209952995181,0.6690123677253723,0.0019128861604258418,100
2020/09/17,11:52:00,0.00042069272603839636,0.17430730164051056,0.002625418594107032,100,0.002436547540128231,0.6601377129554749,0.0009107898222282529,100,0.001931375009007752,0.3852510154247284,0.0009409408667124808,100,0.0009409408667124808,2.6208674907684326,0.0019128861604258418,100
2020/09/17,11:52:10,0.00042069272603839636,0.17430730164051056,0.002625418594107032,100,0.002436547540128231,0.6861928105354309,0.0009107898222282529,100,0.001931375009007752,0.5870925188064575,0.0009409408667124808,100,0.0009409408667124808,0.49948373436927795,0.0019128861604258418,100
2020/09/17,11:52:20,0.00042069272603839636,0.20241038501262665,0.002625418594107032,100,0.002436547540128231,0.6439812779426575,0.0009107898222282529,100,0.001931375009007752,0.38024479150772095,0.0009409408667124808,100,0.0009409408667124808,0.4196118414402008,0.0019128861604258418,100
2020/09/17,11:52:30,0.00042069272603839636,0.20241038501262665,0.002625418594107032,100,0.002436547540128231,0.6437537670135498,0.0009107898222282529,100,0.001931375009007752,0.38024479150772095,0.0009409408667124808,100,0.0009409408667124808,0.33780574798583984,0.0019128861604258418,100
2020/09/17,11:52:40,0.00042069272603839636,0.38024479150772095,0.002625418594107032,100,0.002436547540128231,1.2687342166900635,0.0009107898222282529,100,0.001931375009007752,0.39128121733665466,0.0009409408667124808,100,0.0009409408667124808,0.33780574798583984,0.0016258821124210954,100
2020/09/17,11:52:50,0.0008493498899042606,0.38024479150772095,0.002625418594107032,100,0.002436547540128231,0.9762119650840759,0.0013860957697033882,100,0.0015615978045389056,0.6281661987304688,0.0009409408667124808,100,0.0009409408667124808,0.6719706058502197,0.0016258821124210954,100
2020/09/17,11:53:00,0.0008493498899042606,0.38024479150772095,0.001655748812481761,100,0.0016278732800856233,1.0934028625488281,0.0013860957697033882,100,0.0015615978045389056,0.6281661987304688,0.0006422746228054166,100,0.0006422746228054166,0.6719706058502197,0.0016258821124210954,100
2020/09/17,11:53:10,0.0008493498899042606,0.38024479150772095,0.001655748812481761,100,0.0016278732800856233,0.9469711184501648,0.0013860957697033882,100,0.0015615978045389056,0.6281661987304688,0.0006422746228054166,100,0.0006422746228054166,0.6719706058502197,0.0016258821124210954,100
2020/09/17,11:53:20,0.0008493498899042606,0.38024479150772095,0.001655748812481761,100,0.0016278732800856233,0.8890582919120789,0.0013860957697033882,100,0.0015615978045389056,0.6281661987304688,0.0006422746228054166,100,0.0006422746228054166,0.6719706058502197,0.0016258821124210954,100
2020/09/17,11:53:30,0.0008493498899042606,0.38024479150772095,0.001655748812481761,100,0.0016278732800856233,0.9259222149848938,0.0013860957697033882,100,0.0015615978045389056,0.61053067445755,0.0006422746228054166,100,0.0006422746228054166,0.6719706058502197,0.0016258821124210954,100
2020/09/17,11:53:40,0.0008493498899042606,0.20900948345661163,0.001655748812481761,100,0.0016278732800856233,0.6775457262992859,0.0013860957697033882,100,0.0015615978045389056,0.514729917049408,0.0006422746228054166,100,0.0006422746228054166,0.6719706058502197,0.002661827253177762,100
2020/09/17,11:53:50,0.0006448346539400518,0.20900948345661163,0.001655748812481761,100,0.0016278732800856233,0.7934851050376892,0.0009508964139968157,100,0.0013255092781037092,0.689378559589386,0.0006422746228054166,100,0.0006422746228054166,0.3599923849105835,0.002661827253177762,100
2020/09/17,11:54:00,0.0006448346539400518,0.20900948345661163,0.001655748812481761,100,0.0016278732800856233,0.6694675087928772,0.0009508964139968157,100,0.0013255092781037092,0.7738015651702881,0.0006422746228054166,100,0.0006422746228054166,0.3599923849105835,0.002661827253177762,100
2020/09/17,11:54:10,0.0006448346539400518,0.20900948345661163,0.002018130384385586,100,0.0019126017577946186,0.6600239276885986,0.0009508964139968157,100,0.0013255092781037092,0.7738015651702881,0.0008658476290293038,100,0.0008658476290293038,0.3599923849105835,0.002661827253177762,100
2020/09/17,11:54:20,0.0006448346539400518,0.29593557119369507,0.002018130384385586,100,0.0019126017577946186,1.6727584600448608,0.0009508964139968157,100,0.0013255092781037092,0.7738015651702881,0.0008658476290293038,100,0.0008658476290293038,0.3256315290927887,0.002661827253177762,100
2020/09/17,11:54:30,0.0006448346539400518,0.29593557119369507,0.002018130384385586,100,0.0019126017577946186,1.6727584600448608,0.0009508964139968157,100,0.0013255092781037092,0.7738015651702881,0.0008658476290293038,100,0.0008658476290293038,0.3256315290927887,0.002661827253177762,100
2020/09/17,11:54:40,0.0006448346539400518,0.29593557119369507,0.002018130384385586,100,0.0019126017577946186,1.7146286964416504,0.0009508964139968157,100,0.0013255092781037092,0.7738015651702881,0.0008658476290293038,100,0.0008658476290293038,0.3256315290927887,0.002661827253177762,100
2020/09/17,11:54:50,0.0007984344265423715,0.16509132087230682,0.002018130384385586,100,0.0019126017577946186,0.7344344854354858,0.0009725141571834683,100,0.001923695090226829,0.7738015651702881,0.0008658476290293038,100,0.0008658476290293038,0.3256315290927887,0.0012452959781512618,100
2020/09/17,11:55:00,0.0007984344265423715,0.16509132087230682,0.002018130384385586,100,0.0019126017577946186,1.5080084800720215,0.0009725141571834683,100,0.001923695090226829,0.42609718441963196,0.0008658476290293038,100,0.0008658476290293038,0.27010807394981384,0.0012452959781512618,100
2020/09/17,11:55:10,0.0007984344265423715,0.21321925520896912,0.0017888685688376427,100,0.001710077514871955,1.275333285331726,0.0009725141571834683,100,0.001923695090226829,0.42609718441963196,0.001925401738844812,100,0.001925401738844812,0.32119420170783997,0.0012452959781512618,100
2020/09/17,11:55:20,0.0007984344265423715,0.182157963514328,0.0017888685688376427,100,0.001710077514871955,1.0724678039550781,0.0009725141571834683,100,0.001923695090226829,0.4142642915248871,0.001925401738844812,100,0.001925401738844812,0.32119420170783997,0.0012452959781512618,100
2020/09/17,11:55:30,0.0007984344265423715,0.182157963514328,0.0017888685688376427,100,0.001710077514871955,0.6316933035850525,0.0009725141571834683,100,0.001923695090226829,0.4142642915248871,0.001925401738844812,100,0.001925401738844812,0.27579694986343384,0.0012452959781512618,100
2020/09/17,11:55:40,0.0007984344265423715,0.182157963514328,0.0017888685688376427,100,0.001710077514871955,1.1911379098892212,0.0009725141571834683,100,0.001923695090226829,0.38752657175064087,0.001925401738844812,100,0.001925401738844812,0.32642796635627747,0.0012452959781512618,100
2020/09/17,11:55:50,0.0007984344265423715,0.182157963514328,0.0017888685688376427,100,0.001710077514871955,0.7922335267066956,0.0009725141571834683,100,0.001923695090226829,0.35020750761032104,0.001925401738844812,100,0.001925401738844812,0.5446534752845764,0.0011613849783316255,100
2020/09/17,11:56:00,0.0005364614771679044,0.182157963514328,0.0017888685688376427,100,0.001710077514871955,1.9427528381347656,0.0031800842843949795,100,0.0008962831925600767,0.541695237159729,0.001925401738844812,100,0.001925401738844812,0.3890056610107422,0.0011613849783316255,100
2020/09/17,11:56:10,0.0005364614771679044,0.182157963514328,0.0017888685688376427,100,0.001710077514871955,1.0262740850448608,0.0031800842843949795,100,0.0008962831925600767,0.541695237159729,0.0008146477048285306,100,0.0008146477048285306,0.37831056118011475,0.0011613849783316255,100
2020/09/17,11:56:20,0.0005364614771679044,0.182157963514328,0.002984102349728346,100,0.0024538987781852484,0.7723224759101868,0.0031800842843949795,100,0.0008962831925600767,0.5155263543128967,0.0008146477048285306,100,0.0008146477048285306,0.37831056118011475,0.0011613849783316255,100
2020/09/17,11:56:30,0.0005364614771679044,0.1539411097764969,0.002984102349728346,100,0.0024538987781852484,1.1867005825042725,0.0031800842843949795,100,0.0008962831925600767,0.5155263543128967,0.0008146477048285306,100,0.0008146477048285306,0.37831056118011475,0.0011613849783316255,100
2020/09/17,11:56:40,0.0005364614771679044,0.1539411097764969,0.002984102349728346,100,0.0024538987781852484,1.0599522590637207,0.0031800842843949795,100,0.0008962831925600767,0.5155263543128967,0.0008146477048285306,100,0.0008146477048285306,0.37831056118011475,0.0011613849783316255,100
2020/09/17,11:56:50,0.0005364614771679044,0.19319438934326172,0.002984102349728346,100,0.0024538987781852484,1.3919553756713867,0.0031800842843949795,100,0.0008962831925600767,0.5155263543128967,0.0008146477048285306,100,0.0008146477048285306,0.37831056118011475,0.0012891003862023354,100
2020/09/17,11:57:00,0.00037546613020822406,0.19319438934326172,0.002984102349728346,100,0.0024538987781852484,1.4021953344345093,0.004105949774384499,100,0.0008439454832114279,0.36727413535118103,0.0008146477048285306,100,0.0008146477048285306,0.32449376583099365,0.0012891003862023354,100
2020/09/17,11:57:10,0.00037546613020822406,0.19319438934326172,0.002984102349728346,100,0.0024538987781852484,0.7558246850967407,0.004105949774384499,100,0.0008439454832114279,0.3499799370765686,0.000720212294254452,100,0.000720212294254452,0.32449376583099365,0.0012891003862023354,100
2020/09/17,11:57:20,0.00037546613020822406,0.19319438934326172,0.001789721893146634,100,0.002195339184254408,0.769705593585968,0.004105949774384499,100,0.0008439454832114279,0.3943532109260559,0.000720212294254452,100,0.000720212294254452,0.32449376583099365,0.0012891003862023354,100
2020/09/17,11:57:30,0.00037546613020822406,0.19319438934326172,0.001789721893146634,100,0.002195339184254408,0.6653714776039124,0.004105949774384499,100,0.0008439454832114279,0.3943532109260559,0.000720212294254452,100,0.000720212294254452,0.32449376583099365,0.0012891003862023354,100
2020/09/17,11:57:40,0.00037546613020822406,0.19319438934326172,0.001789721893146634,100,0.002195339184254408,0.9977158904075623,0.004105949774384499,100,0.0008439454832114279,0.3943532109260559,0.000720212294254452,100,0.000720212294254452,0.32449376583099365,0.0012891003862023354,100
2020/09/17,11:57:50,0.00037546613020822406,0.19319438934326172,0.001789721893146634,100,0.002195339184254408,0.9442404508590698,0.004105949774384499,100,0.0008439454832114279,0.3943532109260559,0.000720212294254452,100,0.000720212294254452,0.45181092619895935,0.0012891003862023354,100
2020/09/17,11:58:00,0.0009747897274792194,0.2446218729019165,0.001789721893146634,100,0.002195339184254408,1.4895765781402588,0.001570415566675365,100,0.0013038915349170566,0.3696634769439697,0.000720212294254452,100,0.000720212294254452,0.45181092619895935,0.0024903076700866222,100
2020/09/17,11:58:10,0.0009747897274792194,0.2446218729019165,0.001789721893146634,100,0.002195339184254408,1.057335376739502,0.001570415566675365,100,0.0013038915349170566,0.3591959476470947,0.000720212294254452,100,0.000720212294254452,0.4161985218524933,0.0024903076700866222,100
2020/09/17,11:58:20,0.0009747897274792194,0.2446218729019165,0.001757010817527771,100,0.0017314108554273844,0.6847137212753296,0.001570415566675365,100,0.0013038915349170566,0.39082610607147217,0.0009855985408648849,100,0.0009855985408648849,0.37876567244529724,0.0024903076700866222,100
2020/09/17,11:58:30,0.0009747897274792194,0.2446218729019165,0.001757010817527771,100,0.0017314108554273844,1.4637490510940552,0.001570415566675365,100,0.0013038915349170566,0.39082610607147217,0.0009855985408648849,100,0.0009855985408648849,0.31869110465049744,0.0024903076700866222,100
2020/09/17,11:58:40,0.0009747897274792194,0.2446218729019165,0.001757010817527771,100,0.0017314108554273844,0.8743810057640076,0.001570415566675365,100,0.0013038915349170566,0.38354435563087463,0.0009855985408648849,100,0.0009855985408648849,0.31869110465049744,0.0024903076700866222,100
2020/09/17,11:58:50,0.0009747897274792194,0.2446218729019165,0.001757010817527771,100,0.0017314108554273844,1.5857186317443848,0.001570415566675365,100,0.0013038915349170566,0.38354435563087463,0.0009855985408648849,100,0.0009855985408648849,0.2895640432834625,0.0024903076700866222,100
2020/09/17,11:59:00,0.0009747897274792194,0.3324581980705261,0.001757010817527771,100,0.0017314108554273844,2.104658365249634,0.001570415566675365,100,0.0013038915349170566,0.38354435563087463,0.0009855985408648849,100,0.0009855985408648849,0.31152310967445374,0.001404015813022852,100
2020/09/17,11:59:10,0.0005546658649109304,0.3324581980705261,0.001757010817527771,100,0.0017314108554273844,4.944775104522705,0.0018201573984697461,100,0.001753028598614037,0.38354435563087463,0.0009855985408648849,100,0.0009855985408648849,0.31152310967445374,0.001404015813022852,100
2020/09/17,11:59:20,0.0005546658649109304,0.23005834221839905,0.001757010817527771,100,0.0017314108554273844,1.1416445970535278,0.0018201573984697461,100,0.001753028598614037,0.38354435563087463,0.0013590736780315638,100,0.0013590736780315638,0.31152310967445374,0.001404015813022852,100
2020/09/17,11:59:30,0.0005546658649109304,0.23005834221839905,0.0017018286744132638,100,0.0016762287123128772,0.7791491150856018,0.0018201573984697461,100,0.001753028598614037,0.38354435563087463,0.0013590736780315638,100,0.0013590736780315638,0.31152310967445374,0.001404015813022852,100
2020/09/17,11:59:40,0.0005546658649109304,0.23005834221839905,0.0017018286744132638,100,0.0016762287123128772,2.050955295562744,0.0018201573984697461,100,0.001753028598614037,0.3904847800731659,0.0013590736780315638,100,0.0013590736780315638,2.1486902236938477,0.001404015813022852,100
2020/09/17,11:59:50,0.0005546658649109304,0.22152501344680786,0.0017018286744132638,100,0.0016762287123128772,1.0233159065246582,0.0018201573984697461,100,0.001753028598614037,0.37876567244529724,0.0013590736780315638,100,0.0013590736780315638,0.43360650539398193,0.001404015813022852,100
2020/09/17,12:00:00,0.0005546658649109304,0.22152501344680786,0.0017018286744132638,100,0.0016762287123128772,0.685737669467926,0.0018201573984697461,100,0.001753028598614037,0.3903709948062897,0.0013590736780315638,100,0.0013590736780315638,0.43360650539398193,0.0015985755017027259,100
2020/09/17,12:00:10,0.0006240702350623906,0.22152501344680786,0.0017018286744132638,100,0.0016762287123128772,0.685737669467926,0.0008934387005865574,100,0.0009949852246791124,0.3903709948062897,0.0013590736780315638,100,0.0013590736780315638,0.43360650539398193,0.0015985755017027259,100
2020/09/17,12:00:20,0.0006240702350623906,0.22152501344680786,0.0017018286744132638,100,0.0016762287123128772,1.4100459814071655,0.0008934387005865574,100,0.0009949852246791124,0.6079137921333313,0.0007276078686118126,100,0.0007276078686118126,0.6004045009613037,0.0015985755017027259,100
2020/09/17,12:00:30,0.0006240702350623906,0.22152501344680786,0.0018187351524829865,100,0.002144423546269536,0.7330691814422607,0.0008934387005865574,100,0.0009949852246791124,0.5320241451263428,0.0007276078686118126,100,0.0007276078686118126,0.6004045009613037,0.0015985755017027259,100
2020/09/17,12:00:40,0.0006240702350623906,0.23039966821670532,0.0018187351524829865,100,0.002144423546269536,1.8913253545761108,0.0008934387005865574,100,0.0009949852246791124,0.5320241451263428,0.0007276078686118126,100,0.0007276078686118126,0.6004045009613037,0.0015985755017027259,100
2020/09/17,12:00:50,0.0006240702350623906,0.23039966821670532,0.0018187351524829865,100,0.002144423546269536,0.9507257342338562,0.0008934387005865574,100,0.0009949852246791124,0.4429362714290619,0.0007276078686118126,100,0.0007276078686118126,0.6004045009613037,0.0015985755017027259,100
2020/09/17,12:01:00,0.0006240702350623906,0.23039966821670532,0.0018187351524829865,100,0.002144423546269536,0.6458017230033875,0.0008934387005865574,100,0.0009949852246791124,0.553072988986969,0.0007276078686118126,100,0.0007276078686118126,0.36602258682250977,0.0015985755017027259,100
2020/09/17,12:01:10,0.0005996080581098795,0.23039966821670532,0.0018187351524829865,100,0.002144423546269536,1.16371750831604,0.0015911799855530262,100,0.0011710560647770762,0.5331619381904602,0.0007276078686118126,100,0.0007276078686118126,0.382292777299881,0.0014395712641999125,100
2020/09/17,12:01:20,0.0005996080581098795,0.23039966821670532,0.0018187351524829865,100,0.002144423546269536,0.89190274477005,0.0015911799855530262,100,0.0011710560647770762,0.5331619381904602,0.0007276078686118126,100,0.0007276078686118126,0.382292777299881,0.0014395712641999125,100
2020/09/17,12:01:30,0.0005996080581098795,0.23039966821670532,0.0018631084822118282,100,0.0024220410268753767,0.7157749533653259,0.0015911799855530262,100,0.0011710560647770762,0.5331619381904602,0.0007899011252447963,100,0.0007899011252447963,0.31596043705940247,0.0014395712641999125,100
2020/09/17,12:01:40,0.0005996080581098795,0.40595853328704834,0.0018631084822118282,100,0.0024220410268753767,0.7794904708862305,0.0015911799855530262,100,0.0011710560647770762,0.5229219198226929,0.0007899011252447963,100,0.0007899011252447963,0.31596043705940247,0.0014395712641999125,100
2020/09/17,12:01:50,0.0005996080581098795,0.40595853328704834,0.0018631084822118282,100,0.0024220410268753767,1.1232125759124756,0.0015911799855530262,100,0.0011710560647770762,1.6056296825408936,0.0007899011252447963,100,0.0007899011252447963,0.5844756364822388,0.0014395712641999125,100
2020/09/17,12:02:00,0.0005996080581098795,0.40595853328704834,0.0018631084822118282,100,0.0024220410268753767,1.2850043773651123,0.0015911799855530262,100,0.0011710560647770762,0.3882092237472534,0.0007899011252447963,100,0.0007899011252447963,0.5844756364822388,0.0014395712641999125,100
2020/09/17,12:02:10,0.00042211494292132556,0.40595853328704834,0.0018631084822118282,100,0.0024220410268753767,0.6253218054771423,0.0015911799855530262,100,0.0012415982782840729,0.3882092237472534,0.0007899011252447963,100,0.0007899011252447963,0.5844756364822388,0.0010649585165083408,100
2020/09/17,12:02:20,0.00042211494292132556,0.40595853328704834,0.0018631084822118282,100,0.0024220410268753767,0.7084932327270508,0.0019379172008484602,100,0.0012415982782840729,1.0160341262817383,0.0007899011252447963,100,0.0007899011252447963,0.5844756364822388,0.0010649585165083408,100
2020/09/17,12:02:30,0.00042211494292132556,0.40595853328704834,0.0018631084822118282,100,0.0024220410268753767,0.6784559488296509,0.0019379172008484602,100,0.0012415982782840729,1.0160341262817383,0.0008263099589385092,100,0.0008263099589385092,0.5844756364822388,0.0010649585165083408,100
2020/09/17,12:02:40,0.00042211494292132556,0.25292763113975525,0.0020033393520861864,100,0.0022311790380626917,1.129015326499939,0.0019379172008484602,100,0.0012415982782840729,1.0160341262817383,0.0008263099589385092,100,0.0008263099589385092,0.6759527921676636,0.0010649585165083408,100
2020/09/17,12:02:50,0.00042211494292132556,0.25292763113975525,0.0020033393520861864,100,0.0022311790380626917,1.5959585905075073,0.0019379172008484602,100,0.0012415982782840729,1.0160341262817383,0.0008263099589385092,100,0.0008263099589385092,0.6759527921676636,0.0010649585165083408,100
2020/09/17,12:03:00,0.00042211494292132556,0.25292763113975525,0.0020033393520861864,100,0.0022311790380626917,1.4473650455474854,0.0019379172008484602,100,0.0012415982782840729,1.0160341262817383,0.0008263099589385092,100,0.0008263099589385092,0.6759527921676636,0.0010649585165083408,100
2020/09/17,12:03:10,0.0007022923091426492,0.2809169292449951,0.0020033393520861864,100,0.0022311790380626917,0.7534353733062744,0.0019379172008484602,100,0.0012415982782840729,0.5305449962615967,0.0008263099589385092,100,0.0008263099589385092,0.6759527921676636,0.0013562291860580444,100
2020/09/17,12:03:20,0.0007022923091426492,0.2809169292449951,0.0020033393520861864,100,0.0022311790380626917,0.6663954854011536,0.00129023811314255,100,0.0013064515078440309,0.5305449962615967,0.0008263099589385092,100,0.0008263099589385092,0.6759527921676636,0.0013562291860580444,100
2020/09/17,12:03:30,0.0007022923091426492,0.21720147132873535,0.0020033393520861864,100,0.0022311790380626917,1.4302984476089478,0.00129023811314255,100,0.0013064515078440309,0.5305449962615967,0.0007469500415027142,100,0.0007469500415027142,0.6759527921676636,0.0013562291860580444,100
2020/09/17,12:03:40,0.0007022923091426492,0.21720147132873535,0.0016344154719263315,100,0.002122805919498205,1.0040874481201172,0.00129023811314255,100,0.0013064515078440309,0.41642606258392334,0.0007469500415027142,100,0.0007469500415027142,0.42313894629478455,0.0013562291860580444,100
2020/09/17,12:03:50,0.0007022923091426492,0.21720147132873535,0.0016344154719263315,100,0.002122805919498205,1.0741745233535767,0.00129023811314255,100,0.0013064515078440309,0.41642606258392334,0.0007469500415027142,100,0.0007469500415027142,0.42313894629478455,0.0013562291860580444,100
2020/09/17,12:04:00,0.0007022923091426492,0.21720147132873535,0.0016344154719263315,100,0.002122805919498205,0.9514084458351135,0.00129023811314255,100,0.0013064515078440309,0.4735424518585205,0.0007469500415027142,100,0.0007469500415027142,0.42313894629478455,0.0013562291860580444,100
2020/09/17,12:04:10,0.0007022923091426492,0.21720147132873535,0.0016344154719263315,100,0.002122805919498205,1.0411789417266846,0.00129023811314255,100,0.0013064515078440309,0.4735424518585205,0.0007469500415027142,100,0.0007469500415027142,0.42313894629478455,0.0013562291860580444,100
2020/09/17,12:04:20,0.0005825413973070681,0.21720147132873535,0.0016344154719263315,100,0.002122805919498205,0.9292218089103699,0.0010786118218675256,100,0.0030256311874836683,0.4735424518585205,0.0007469500415027142,100,0.0007469500415027142,0.4544278085231781,0.0027130271773785353,100
2020/09/17,12:04:30,0.0005825413973070681,0.21720147132873535,0.0016344154719263315,100,0.002122805919498205,0.9193231463432312,0.0010786118218675256,100,0.0030256311874836683,0.4735424518585205,0.000730452302377671,100,0.000730452302377671,0.4544278085231781,0.0027130271773785353,100
2020/09/17,12:04:40,0.0005825413973070681,0.19091883301734924,0.002359178848564625,100,0.004641842097043991,1.006704330444336,0.0010786118218675256,100,0.0030256311874836683,0.6306692957878113,0.000730452302377671,100,0.000730452302377671,0.4544278085231781,0.0027130271773785353,100
2020/09/17,12:04:50,0.0005825413973070681,0.19091883301734924,0.002359178848564625,100,0.004641842097043991,0.9483364224433899,0.0010786118218675256,100,0.0030256311874836683,0.6306692957878113,0.000730452302377671,100,0.000730452302377671,0.34872838854789734,0.0027130271773785353,100
2020/09/17,12:05:00,0.0005825413973070681,0.35396215319633484,0.002359178848564625,100,0.004641842097043991,1.4060637950897217,0.0010786118218675256,100,0.0030256311874836683,0.6306692957878113,0.000730452302377671,100,0.000730452302377671,0.34872838854789734,0.0027130271773785353,100
2020/09/17,12:05:10,0.0005825413973070681,0.35396215319633484,0.002359178848564625,100,0.004641842097043991,0.9329764246940613,0.0010786118218675256,100,0.0030256311874836683,0.6306692957878113,0.000730452302377671,100,0.000730452302377671,0.34872838854789734,0.0027130271773785353,100
2020/09/17,12:05:20,0.0011397672351449728,0.35396215319633484,0.002359178848564625,100,0.004641842097043991,0.7339794039726257,0.0009975451976060867,100,0.0011537050595507026,0.6306692957878113,0.000730452302377671,100,0.000730452302377671,0.3399675190448761,0.00149333116132766,100
2020/09/17,12:05:30,0.0011397672351449728,0.35396215319633484,0.002359178848564625,100,0.004641842097043991,1.5195000171661377,0.0009975451976060867,100,0.0011537050595507026,0.6306692957878113,0.000730452302377671,100,0.000730452302377671,0.33393731713294983,0.00149333116132766,100
2020/09/17,12:05:40,0.0011397672351449728,0.35396215319633484,0.002359178848564625,100,0.004641842097043991,1.5195000171661377,0.0009975451976060867,100,0.0011537050595507026,0.4667157828807831,0.001186984940432012,100,0.001186984940432012,0.5355512499809265,0.00149333116132766,100
2020/09/17,12:05:50,0.0011397672351449728,0.35396215319633484,0.00416170060634613,100,0.0017137753311544657,1.4543055295944214,0.0009975451976060867,100,0.0011537050595507026,0.7968984246253967,0.001186984940432012,100,0.001186984940432012,0.5355512499809265,0.00149333116132766,100
2020/09/17,12:06:00,0.0011397672351449728,0.24234631657600403,0.00416170060634613,100,0.0017137753311544657,0.8756325244903564,0.0009975451976060867,100,0.0011537050595507026,0.3825203478336334,0.001186984940432012,100,0.001186984940432012,0.5036935210227966,0.00149333116132766,100
2020/09/17,12:06:10,0.0011397672351449728,0.24234631657600403,0.00416170060634613,100,0.0017137753311544657,0.6809590458869934,0.0009975451976060867,100,0.0011537050595507026,0.3825203478336334,0.001186984940432012,100,0.001186984940432012,0.5036935210227966,0.00149333116132766,100
2020/09/17,12:06:20,0.0005467014270834625,0.24234631657600403,0.00416170060634613,100,0.0017137753311544657,1.411638855934143,0.0009975451976060867,100,0.0011537050595507026,0.40493452548980713,0.001186984940432012,100,0.001186984940432012,0.36875325441360474,0.0011702027404680848,100
2020/09/17,12:06:30,0.0005467014270834625,0.24234631657600403,0.00416170060634613,100,0.0017137753311544657,1.371589183807373,0.001158256083726883,100,0.0011798738269135356,0.41642606258392334,0.001186984940432012,100,0.001186984940432012,0.36875325441360474,0.0011702027404680848,100
2020/09/17,12:06:40,0.0005467014270834625,0.24234631657600403,0.00416170060634613,100,0.0017137753311544657,1.4548743963241577,0.001158256083726883,100,0.0011798738269135356,0.6406817436218262,0.000801563321147114,100,0.000801563321147114,0.36875325441360474,0.0011702027404680848,100
2020/09/17,12:06:50,0.0005467014270834625,0.24234631657600403,0.004480847157537937,100,0.003197719808667898,0.7359136343002319,0.001158256083726883,100,0.0011798738269135356,0.5077894926071167,0.000801563321147114,100,0.000801563321147114,0.36875325441360474,0.0011702027404680848,100
2020/09/17,12:07:00,0.0005467014270834625,0.18966728448867798,0.004480847157537937,100,0.003197719808667898,0.721805214881897,0.001158256083726883,100,0.0011798738269135356,0.7043972015380859,0.000801563321147114,100,0.000801563321147114,0.36875325441360474,0.0011702027404680848,100
2020/09/17,12:07:10,0.0005467014270834625,0.18966728448867798,0.004480847157537937,100,0.003197719808667898,1.518362283706665,0.001158256083726883,100,0.0011798738269135356,0.7043972015380859,0.000801563321147114,100,0.000801563321147114,0.36875325441360474,0.0011702027404680848,100
2020/09/17,12:07:20,0.0005267903907224536,0.18966728448867798,0.004480847157537937,100,0.003197719808667898,0.7198709845542908,0.001158256083726883,100,0.0011798738269135356,0.7043972015380859,0.000801563321147114,100,0.000801563321147114,0.5528454184532166,0.0011702027404680848,100
